code,name,abbr,name_eng,isin,market,market_type,security_group,sector_name,stock_kind,par_value,listed_shares,list_date,isu_cd,short_code,source_market
088910,동우팜투테이블,동우팜투테이블,"DONGWOO FARM TO TABLE CO., LTD",KR7088910005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,25831764,2006-06-23,KR7088910005,088910,KOSDAQ
094170,동운아나텍,동운아나텍,"DONGWOON ANATECH CO.,LTD.",KR7094170008,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,18952781,2015-06-30,KR7094170008,094170,KOSDAQ
013120,동원개발,동원개발,DongwonDevelopment,KR7013120001,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,90808100,1994-12-29,KR7013120001,013120,KOSDAQ
109860,동일금속,동일금속,"DONGIL METAL CO., LTD.",KR7109860007,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,9100000,2009-07-28,KR7109860007,109860,KOSDAQ
032960,동일기연,동일기연,DongilTechnology,KR7032960007,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,3986323,1997-07-18,KR7032960007,032960,KOSDAQ
023790,동일철강,동일철강,DongilSteel,KR7023790009,KOSDAQ,KOSDAQ,주권,관리종목(소속부없음),보통주,500.0,20841335,1994-11-07,KR7023790009,023790,KOSDAQ
005290,동진쎄미켐,동진쎄미켐,"DONGJIN SEMICHEM CO., LTD.",KR7005290002,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,51414494,1999-12-21,KR7005290002,005290,KOSDAQ
025900,동화기업,동화기업,"DONGWHA ENTERPRISE CO., LTD.",KR7025900002,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,200.0,50557285,1995-08-07,KR7025900002,025900,KOSDAQ
131970,두산테스나,두산테스나,DOOSAN TESNA,KR7131970006,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,17006566,2013-10-22,KR7131970006,131970,KOSDAQ
073190,듀오백,듀오백,"DUOBACK CO., LTD.",KR7073190001,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,11968040,2004-02-06,KR7073190001,073190,KOSDAQ
030350,드래곤플라이,드래곤플라이,"Dragonfly GF Co., Ltd.",KR7030350003,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,69388973,1997-11-10,KR7030350003,030350,KOSDAQ
203650,드림시큐리티,드림시큐리티,"Dream Security Co.,Ltd.",KR7203650007,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,100.0,50605754,2014-10-13,KR7203650007,203650,KOSDAQ
223250,드림씨아이에스,드림씨아이에스,DreamCIS INC.,KR7223250002,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,23799324,2020-05-22,KR7223250002,223250,KOSDAQ
060570,드림어스컴퍼니,드림어스컴퍼니,Dreamus Company,KR7060570009,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,75621573,2003-12-19,KR7060570009,060570,KOSDAQ
362990,드림인사이트,드림인사이트,"DREAMINSIGHT Co.,Ltd.",KR7362990004,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,16800574,2024-01-25,KR7362990004,362990,KOSDAQ
217620,디딤이앤에프,디딤이앤에프,Didim E&F,KR7217620004,KOSDAQ,KOSDAQ,주권,관리종목(소속부없음),보통주,100.0,57747210,2015-06-10,KR7217620004,217620,KOSDAQ
016670,디모아,디모아,DMOA,KR7016670002,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,4941846,1993-04-21,KR7016670002,016670,KOSDAQ
187870,디바이스이엔지,디바이스이엔지,"Device ENG CO.,Ltd",KR7187870001,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,7036609,2017-12-20,KR7187870001,187870,KOSDAQ
456440,디비금융제11호기업인수목적,DB금융스팩11호,"DB Finance No.11 Special Purpose Acquisition Co., Ltd.",KR7456440007,KOSDAQ,KOSDAQ,주권,SPAC(소속부없음),보통주,100.0,5315000,2023-07-12,KR7456440007,456440,KOSDAQ
477760,디비금융제12호기업인수목적,DB금융스팩12호,"DB Finance No.12 Special Purpose Acquisition Co., Ltd.",KR7477760003,KOSDAQ,KOSDAQ,주권,SPAC(소속부없음),보통주,100.0,5840000,2024-06-18,KR7477760003,477760,KOSDAQ
110990,디아이티,디아이티,DIT,KR7110990009,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,100.0,18900000,2018-08-07,KR7110990009,110990,KOSDAQ
263690,디알젬,디알젬,DRGEM CORPORATION,KR7263690000,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,11325610,2018-11-22,KR7263690000,263690,KOSDAQ
214680,디알텍,디알텍,DRTECH Corporation,KR7214680001,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,100.0,73727108,2015-04-20,KR7214680001,214680,KOSDAQ
347850,디앤디파마텍,디앤디파마텍,D&D Pharmatech Inc.,KR7347850000,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,10536189,2024-05-02,KR7347850000,347850,KOSDAQ
263720,디앤씨미디어,디앤씨미디어,"D&C MEDIA CO.,LTD.",KR7263720005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,12524473,2017-08-01,KR7263720005,263720,KOSDAQ
376300,디어유,디어유,"DEAR U Co.,Ltd.",KR7376300000,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,23738406,2021-11-10,KR7376300000,376300,KOSDAQ
241520,디에스씨인베스트먼트,DSC인베스트먼트,DSC Investment Inc.,KR7241520006,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,27496125,2016-12-19,KR7241520006,241520,KOSDAQ
109740,디에스케이,디에스케이,"DSK Co.,Ltd.",KR7109740001,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,25710390,2009-09-23,KR7109740001,109740,KOSDAQ
290120,디에이치오토리드,DH오토리드,DH AUTOLEAD,KR7290120005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,15515138,2018-12-07,KR7290120005,290120,KOSDAQ
025440,디에이치오토웨어,DH오토웨어,DHAUTOWARE,KR7025440009,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,153906120,1995-05-22,KR7025440009,025440,KOSDAQ
196490,디에이테크놀로지,디에이테크놀로지,"DA Technology Co.,Ltd.",KR7196490007,KOSDAQ,KOSDAQ,주권,관리종목(소속부없음),보통주,500.0,169409360,2014-11-19,KR7196490007,196490,KOSDAQ
066900,디에이피,디에이피,"DAP Co., Ltd",KR7066900002,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,22744503,2004-05-14,KR7066900002,066900,KOSDAQ
180400,디엑스앤브이엑스,DXVX,Dx & Vx,KR7180400004,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,30219432,2015-11-20,KR7180400004,180400,KOSDAQ
127120,디엔에이링크,디엔에이링크,"DNA Link, Inc",KR7127120004,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,19087196,2011-12-26,KR7127120004,127120,KOSDAQ
092070,디엔에프,디엔에프,"DNF Co., Ltd.",KR7092070002,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,11571858,2007-11-16,KR7092070002,092070,KOSDAQ
068790,디엠에스,DMS,"DMS Co.,Ltd.",KR7068790005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,24573061,2004-10-01,KR7068790005,068790,KOSDAQ
039840,디오,디오,DIO Corporation,KR7039840004,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,15881755,2000-06-29,KR7039840004,039840,KOSDAQ
219550,디와이디,디와이디,DYD,KR7219550001,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,78469041,2015-07-22,KR7219550001,219550,KOSDAQ
310870,디와이씨,디와이씨,DYC,KR7310870001,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,20687271,2018-12-20,KR7310870001,310870,KOSDAQ
104460,디와이피엔에프,디와이피엔에프,"DYPNF CO.,LTD",KR7104460001,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,10713625,2009-12-22,KR7104460001,104460,KOSDAQ
079810,디이엔티,디이엔티,"DE&T Co., Ltd.",KR7079810008,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,22028094,2005-01-26,KR7079810008,079810,KOSDAQ
113810,디젠스,디젠스,"Dgenx Co., Ltd.",KR7113810006,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,32628051,2012-11-22,KR7113810006,113810,KOSDAQ
043360,디지아이,디지아이,Digital Graphics Incorporation,KR7043360007,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,9000000,2001-07-20,KR7043360007,043360,KOSDAQ
197140,디지캡,디지캡,DigiCAP,KR7197140007,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,13013154,2018-09-07,KR7197140007,197140,KOSDAQ
068930,디지털대성,디지털대성,"Digital Daesung Co., Ltd.",KR7068930007,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,27675342,2003-10-17,KR7068930007,068930,KOSDAQ
033130,디지틀조선일보,디지틀조선,DigitalChosun,KR7033130006,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,37115267,1997-08-06,KR7033130006,033130,KOSDAQ
060900,디지피,DGP,DGP,KR7060900008,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,1000.0,25258229,2002-09-17,KR7060900008,060900,KOSDAQ
105740,디케이락,디케이락,DK-Lok Corporation,KR7105740005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,10156513,2010-11-12,KR7105740005,105740,KOSDAQ
263020,디케이앤디,디케이앤디,DK&D,KR7263020000,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,15069831,2018-11-20,KR7263020000,263020,KOSDAQ
290550,디케이티,디케이티,"DK Tech Co., Ltd.",KR7290550003,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,19971742,2018-12-21,KR7290550003,290550,KOSDAQ
066670,디티씨,디티씨,DTC,KR7066670001,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,18691918,2002-12-30,KR7066670001,066670,KOSDAQ
187220,디티앤씨,디티앤씨,Dt&C,KR7187220009,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,11698021,2014-12-17,KR7187220009,187220,KOSDAQ
383930,디티앤씨알오,디티앤씨알오,"DT&CRO CO., Ltd.",KR7383930005,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,12770512,2022-11-11,KR7383930005,383930,KOSDAQ
131180,딜리,딜리,"DILLI ILLUSTRATE INC.,",KR7131180002,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,29350000,2011-01-31,KR7131180002,131180,KOSDAQ
315640,딥노이드,딥노이드,DEEPNOID Inc.,KR7315640003,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,22421268,2021-08-17,KR7315640003,315640,KOSDAQ
223310,딥마인드플랫폼,딥마인드,DeepMind Platform,KR7223310004,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,100.0,22839375,2015-12-24,KR7223310004,223310,KOSDAQ
317120,라닉스,라닉스,RANIX INC.,KR7317120004,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,9660000,2019-09-18,KR7317120004,317120,KOSDAQ
462510,라메디텍,라메디텍,"LAMEDITECH Co., Ltd.",KR7462510009,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,8650735,2024-06-17,KR7462510009,462510,KOSDAQ
042510,라온시큐어,라온시큐어,"RaonSecure Co., Ltd.",KR7042510008,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,56025871,2001-01-03,KR7042510008,042510,KOSDAQ
232680,라온테크,라온테크,RAONTEC Inc.,KR7232680009,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,12534234,2021-06-17,KR7232680009,232680,KOSDAQ
418420,라온텍,라온텍,RAONTECH INC.,KR7418420006,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,100.0,30108433,2023-03-09,KR7418420006,418420,KOSDAQ
300120,라온피플,라온피플,LaonPeople Inc.,KR7300120003,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,20860012,2019-10-18,KR7300120003,300120,KOSDAQ
171120,라이온켐텍,라이온켐텍,"LION CHEMTECH CO., Ltd.",KR7171120009,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,35901760,2013-11-19,KR7171120009,171120,KOSDAQ
388790,라이콤,라이콤,LiComm,KR7388790008,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,29913930,2021-09-03,KR7388790008,388790,KOSDAQ
347700,라이프시맨틱스,라이프시맨틱스,Life Semantics Corp.,KR7347700007,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,16662017,2021-03-23,KR7347700007,347700,KOSDAQ
214260,라파스,라파스,"Raphas Co., Ltd.",KR7214260002,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,8667916,2019-11-11,KR7214260002,214260,KOSDAQ
200350,래몽래인,래몽래인,"RaemongRaein.Co.,Ltd",KR7200350007,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,9996025,2021-12-30,KR7200350007,200350,KOSDAQ
171010,램테크놀러지,램테크놀러지,"RAM TECHNOLOGY CO., LTD.",KR7171010002,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,14298752,2013-11-18,KR7171010002,171010,KOSDAQ
084650,랩지노믹스,랩지노믹스,"LabGenomics. Co., Ltd.",KR7084650001,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,74239990,2014-12-16,KR7084650001,084650,KOSDAQ
217500,러셀,러셀,"RUSSELL CO., LTD.",KR7217500008,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,31812000,2015-06-16,KR7217500008,217500,KOSDAQ
038390,레드캡투어,레드캡투어,"RedcapTour Co., Ltd.",KR7038390001,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,8589480,2000-02-01,KR7038390001,038390,KOSDAQ
294140,레몬,레몬,LEMON COMPANY LIMITED,KR7294140009,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,21000000,2020-02-28,KR7294140009,294140,KOSDAQ
443250,레뷰코퍼레이션,레뷰코퍼레이션,RevuCorporation Inc,KR7443250006,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,11279386,2023-10-06,KR7443250006,443250,KOSDAQ
228670,레이,레이,"Ray Co., Ltd.",KR7228670006,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,15495254,2019-08-08,KR7228670006,228670,KOSDAQ
228850,레이언스,레이언스,"RAYENCE CO., LTD.",KR7228850004,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,16591014,2016-04-11,KR7228850004,228850,KOSDAQ
412350,레이저쎌,레이저쎌,Laserssel Co. Ltd.,KR7412350001,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,8726972,2022-06-24,KR7412350001,412350,KOSDAQ
199550,레이저옵텍,레이저옵텍,"Laseroptek Co., Ltd.",KR7199550005,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,11612833,2024-02-01,KR7199550005,199550,KOSDAQ
281740,레이크머티리얼즈,레이크머티리얼즈,"Lake Materials Co., Ltd.",KR7281740001,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,100.0,65730548,2017-12-12,KR7281740001,281740,KOSDAQ
277810,레인보우로보틱스,레인보우로보틱스,Rainbow Robotics,KR7277810008,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,19399858,2021-02-03,KR7277810008,277810,KOSDAQ
215100,로보로보,로보로보,"RoboRobo Co., Ltd.",KR7215100009,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,20348454,2015-04-22,KR7215100009,215100,KOSDAQ
090360,로보스타,로보스타,"Robostar Co.,Ltd.",KR7090360009,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,9750000,2011-10-17,KR7090360009,090360,KOSDAQ
108490,로보티즈,로보티즈,ROBOTIS,KR7108490004,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,13047092,2018-10-26,KR7108490004,108490,KOSDAQ
900260,로스웰인터내셔널,로스웰,"Rothwell International Co., Limited",HK0000295359,KOSDAQ,KOSDAQ,외국주권,외국기업(소속부없음),보통주,,36031288,2016-06-30,HK0000295359,900260,KOSDAQ
067730,로지시스,로지시스,LOGISYS INC.,KR7067730002,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,9673922,2015-07-29,KR7067730002,067730,KOSDAQ
071280,로체시스템즈,로체시스템즈,RORZE SYSTEMS CORPORATION,KR7071280002,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,15296603,2003-11-14,KR7071280002,071280,KOSDAQ
328130,루닛,루닛,Lunit Inc.,KR7328130000,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,28873152,2022-07-21,KR7328130000,328130,KOSDAQ
038060,루멘스,루멘스,"LUMENS CO., LTD.",KR7038060000,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,48103069,2006-08-08,KR7038060000,038060,KOSDAQ
141080,리가켐 바이오사이언스,리가켐바이오,LigaChem Biosciences,KR7141080002,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,36567348,2013-05-10,KR7141080002,141080,KOSDAQ
058470,리노공업,리노공업,LEENO Industrial Inc,KR7058470006,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,15242370,2001-12-18,KR7058470006,058470,KOSDAQ
016100,리더스코스메틱,리더스코스메틱,"LEADERS COSMETICS CO.,LTD.",KR7016100000,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,19100894,2003-01-15,KR7016100000,016100,KOSDAQ
012700,리드코프,리드코프,"The LEADCORP, Inc.",KR7012700001,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,26446135,1996-01-19,KR7012700001,012700,KOSDAQ
302550,리메드,리메드,"REMED CO.,LTD.",KR7302550009,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,100.0,30638080,2019-12-06,KR7302550009,302550,KOSDAQ
073570,리튬포어스,리튬포어스,Lithium-for-earth,KR7073570004,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,36189497,2004-01-06,KR7073570004,073570,KOSDAQ
377450,리파인,리파인,"REFINE Co., Ltd",KR7377450002,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,100.0,17330000,2021-10-29,KR7377450002,377450,KOSDAQ
277070,린드먼아시아인베스트먼트,린드먼아시아,Lindeman Asia Investment Corporation,KR7277070009,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,13692000,2018-03-14,KR7277070009,277070,KOSDAQ
042500,링네트,링네트,"RingNet Co., Ltd.",KR7042500009,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,19070134,2002-01-10,KR7042500009,042500,KOSDAQ
193250,링크드,링크드,Linked Inc.,KR7193250008,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,100.0,63323377,2014-12-29,KR7193250008,193250,KOSDAQ
219420,링크제니시스,링크제니시스,"Linkgenesis Co., Ltd.",KR7219420007,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,100.0,11469507,2018-02-05,KR7219420007,219420,KOSDAQ
439090,마녀공장,마녀공장,"Manyo Factory Co., Ltd.",KR7439090002,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,100.0,16378260,2023-06-08,KR7439090002,439090,KOSDAQ
195500,마니커에프앤지,마니커에프앤지,Maniker F&G,KR7195500004,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,15978000,2019-08-20,KR7195500004,195500,KOSDAQ
377480,마음에이아이,마음AI,"MAUM.AI, INC.",KR7377480009,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,6177383,2021-11-23,KR7377480009,377480,KOSDAQ
305090,마이크로디지탈,마이크로디지탈,"Micro Digital Co., Ltd.",KR7305090003,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,15803625,2019-06-05,KR7305090003,305090,KOSDAQ
424980,마이크로투나노,마이크로투나노,"MICRO2NANO, Inc.",KR7424980001,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,5918890,2023-04-26,KR7424980001,424980,KOSDAQ
169330,마크로밀엠브레인,엠브레인,"Macromill Embrain Co., Ltd.",KR7169330008,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,18256918,2020-07-01,KR7169330008,169330,KOSDAQ
038290,마크로젠,마크로젠,"Macrogen, Inc.",KR7038290003,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,10841400,2000-02-22,KR7038290003,038290,KOSDAQ
267980,매일유업,매일유업,"Maeil Dairies Co., Ltd.",KR7267980001,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,7843638,2017-06-05,KR7267980001,267980,KOSDAQ
005990,매일홀딩스,매일홀딩스,"MAEIL HOLDINGS CO., LTD.",KR7005990007,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,13718304,1999-05-14,KR7005990007,005990,KOSDAQ
093520,매커스,매커스,MAKUS,KR7093520005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,16163092,2007-02-12,KR7093520005,093520,KOSDAQ
377030,맥스트,맥스트,"MAXST CO., LTD",KR7377030002,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,19570882,2021-07-27,KR7377030002,377030,KOSDAQ
100590,머큐리,머큐리,Mercury Corporation,KR7100590009,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,15830023,2018-12-14,KR7100590009,100590,KOSDAQ
067280,멀티캠퍼스,멀티캠퍼스,Multicampus Corporation,KR7067280008,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,5926779,2006-11-16,KR7067280008,067280,KOSDAQ
072870,메가스터디,메가스터디,"MegaStudy Co., Ltd.",KR7072870009,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,11920959,2004-12-21,KR7072870009,072870,KOSDAQ
215200,메가스터디교육,메가스터디교육,MegaStudyEdu Co. Ltd,KR7215200007,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,100.0,11461955,2015-05-04,KR7215200007,215200,KOSDAQ
133750,메가엠디,메가엠디,"MegaMD Co., Ltd.",KR7133750000,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,23407077,2015-12-18,KR7133750000,133750,KOSDAQ
446540,메가터치,메가터치,"Megatouch Co., Ltd",KR7446540007,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,20771000,2023-11-09,KR7446540007,446540,KOSDAQ
235980,메드팩토,메드팩토,"MedPacto, Inc.",KR7235980000,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,33580695,2019-12-19,KR7235980000,235980,KOSDAQ
041920,메디아나,메디아나,"MEDIANA Co.,LTD",KR7041920000,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,18598223,2014-10-07,KR7041920000,041920,KOSDAQ
014100,메디앙스,메디앙스,"Medience Co., LTD.",KR7014100002,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,11800000,1995-01-03,KR7014100002,014100,KOSDAQ
054180,메디콕스,메디콕스,"MEDICOX Co., Ltd.",KR7054180005,KOSDAQ,KOSDAQ,주권,투자주의환기종목(소속부없음),보통주,500.0,58878283,2001-10-16,KR7054180005,054180,KOSDAQ
086900,메디톡스,메디톡스,Medy-Tox Inc.,KR7086900008,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,7298497,2009-01-16,KR7086900008,086900,KOSDAQ
078160,메디포스트,메디포스트,"MEDIPOST CO., LTD.",KR7078160009,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,34217785,2005-07-29,KR7078160009,078160,KOSDAQ
408920,메쎄이상,메쎄이상,Messe eSang,KR7408920007,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,43232455,2022-03-07,KR7408920007,408920,KOSDAQ
021880,메이슨캐피탈,메이슨캐피탈,MASON CAPITAL CORPORATION,KR7021880000,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,152184408,1996-09-02,KR7021880000,021880,KOSDAQ
140410,메지온,메지온,"Mezzion Pharma Co., Ltd.",KR7140410002,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,29936918,2012-01-20,KR7140410002,140410,KOSDAQ
241770,메카로,메카로,"MECARO.CO.,LTD.",KR7241770007,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,10192640,2017-12-06,KR7241770007,241770,KOSDAQ
059210,메타바이오메드,메타바이오메드,"META BIOMED.CO.,LTD",KR7059210005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,23862351,2008-04-15,KR7059210005,059210,KOSDAQ
058110,멕아이씨에스,멕아이씨에스,"MEKICS Co.,Ltd.",KR7058110008,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,16050530,2015-12-14,KR7058110008,058110,KOSDAQ
434480,모니터랩,모니터랩,"MONITORAPP CO., LTD.",KR7434480000,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,100.0,12253300,2023-05-19,KR7434480000,434480,KOSDAQ
080420,모다이노칩,모다이노칩,"Moda-InnoChips Co., Ltd.",KR7080420003,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,79721622,2005-12-06,KR7080420003,080420,KOSDAQ
417970,모델솔루션,모델솔루션,"Model Solution Co., Ltd.",KR7417970001,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,6396700,2022-10-07,KR7417970001,417970,KOSDAQ
080160,모두투어네트워크,모두투어,MODETOUR NETWORK INC.,KR7080160005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,18900000,2005-07-26,KR7080160005,080160,KOSDAQ
087260,모바일어플라이언스,모바일어플라이언스,"MOBILE APPLIANCE, INC.",KR7087260006,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,32552861,2017-02-24,KR7087260006,087260,KOSDAQ
101330,모베이스,모베이스,"MOBASE Co., Ltd.",KR7101330009,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,23147029,2010-02-04,KR7101330009,101330,KOSDAQ
012860,모베이스전자,모베이스전자,"MOBASE ELECTRONICS CO.,LTD.",KR7012860003,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,73233457,1994-10-26,KR7012860003,012860,KOSDAQ
363260,모비데이즈,모비데이즈,Mobidays,KR7363260001,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,32163769,2021-02-10,KR7363260001,363260,KOSDAQ
348030,모비릭스,모비릭스,MOBIRIX Corporation,KR7348030008,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,100.0,9603800,2021-01-28,KR7348030008,348030,KOSDAQ
250060,모비스,모비스,"Mobiis Co., Ltd.",KR7250060001,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,100.0,32171314,2016-09-08,KR7250060001,250060,KOSDAQ
288980,모아데이타,모아데이타,Moadata,KR7288980006,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,34556562,2022-03-10,KR7288980006,288980,KOSDAQ
142760,모아라이프플러스,모아라이프플러스,MOA Life Plus,KR7142760008,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,37734811,2016-07-07,KR7142760008,142760,KOSDAQ
